1.0099,1.0689,1
0.70427,0.15367,1
-0.83301,-0.18025,-1
-1.0601,-0.49202,-1
0.42415,-0.31083,1
0.87666,-1.2972,1
1.4317,1.1793,1
-1.76,-0.574,-1
0.95364,1.5293,1
0.54156,-1.1863,1
0.53366,-0.7723,1
0.90664,-0.47055,1
1.2312,-0.58089,1
-1.5437,1.3849,1
-1.5989,-0.41788,-1
0.35188,-1.1724,1
-0.45833,0.29933,1
-0.74399,-0.94812,-1
0.57898,0.2413,1
-1.5183,1.6033,1
-0.44949,1.208,1
-1.5711,-1.0538,-1
-1.3407,1.2684,1
-0.83941,0.22241,1
0.83885,0.82342,1
-0.73203,-1.5758,-1
0.89896,-0.11419,1
-0.77069,1.8019,1
1.1976,-0.61919,1
-0.30629,0.7413,1
1.3486,1.3981,1
1.6109,1.1045,1
0.87221,0.50795,1
-1.4918,-0.57857,-1
-0.66696,-0.38059,-1
1.0301,-1.4582,1
-0.61727,-1.0444,-1
0.22971,1.2333,1
-1.3332,-1.2568,-1
-1.0366,0.92359,1
0.58531,-1.4374,1
-1.0196,0.74923,1
1.4267,-0.84293,1
-0.9049,-0.25106,-1
1.382,-0.40121,1
1.6712,1.2129,1
0.80901,1.7507,1
0.71398,1.2219,1
1.3668,1.2507,1
-0.30379,1.33,1
1.6149,0.82645,1
-0.94307,0.4224,1
-1.2449,1.7049,1
0.76889,1.2,1
0.90153,-1.855,1
-1.4695,0.57405,1
-1.1261,1.6895,1
0.6331,0.80328,1
-1.0844,-1.7617,-1
0.37314,1.0696,1
-0.72744,0.93329,1
-0.59043,1.785,1
-1.4453,1.1082,1
-0.91184,0.80205,1
1.5942,-0.89502,1
1.0617,-0.85137,1
-1.1702,-1.5027,-1
0.53279,-0.54057,1
0.84162,-0.69644,1
-0.58701,1.7096,1
1.2184,0.5289,1
0.41775,-1.2009,1
0.97933,-0.19322,1
-0.62478,-1.7253,-1
-1.3731,1.0483,1
-1.1019,0.55333,1
-1.6389,-1.0201,-1
-0.35007,-1.5181,-1
-1.2595,-1.4394,-1
0.73149,-1.7405,1
1.4055,0.29031,1
-1.2003,-0.24139,-1
-0.70804,1.1789,1
-0.46329,0.78085,1
1.5979,-0.4785,1
1.2717,-0.52587,1
0.37725,0.64654,1
1.0819,-0.26726,1
-1.0483,-0.59324,-1
0.89011,0.79739,1
0.8567,0.47871,1
1.374,-1.7126,1
-0.81173,1.5708,1
-1.5235,1.2516,1
1.1812,-1.5053,1
-0.63205,1.4761,1
0.54126,-0.77833,1
-0.47427,0.92774,1
1.0616,-1.1938,1
1.7569,0.9446,1
1.6502,-1.2308,1
0.66134,-1.0965,1
1.5844,0.48267,1
0.36701,0.3719,1
0.49392,-1.2193,1
1.4204,-0.24375,1
-1.7647,-1.2299,-1
-0.73869,0.38594,1
-1.1817,-0.89222,-1
-0.63208,-1.7892,-1
0.61082,0.79744,1
-1.114,-1.6335,-1
-0.19578,-0.78739,-1
-1.3035,-0.73558,-1
1.0355,-0.59055,1
1.0401,0.68799,1
0.34707,1.5934,1
1.2653,0.92042,1
0.2965,-1.2679,1
1.5132,-1.5327,1
1.0536,-1.4165,1
0.89301,0.34646,1
0.22152,-0.77386,1
-0.96687,0.60796,1
-0.99365,0.34855,1
-0.48587,1.6055,1
1.0678,-1.6709,1
-0.90987,1.6875,1
1.417,-0.37659,1
1.7935,1.2747,1
0.40728,-1.0678,1
0.57459,-0.78427,1
1.3188,-1.6281,1
0.96239,0.86328,1
1.2025,-1.7079,1
-1.7894,1.0539,1
-0.76117,-1.6755,-1
-1.5522,-0.90852,-1
1.4376,0.44098,1
1.8344,0.91214,1
-0.19535,0.74929,1
1.8223,0.7261,1
-1.8197,0.67335,1
1.1751,-1.1816,1
0.76961,-1.6163,1
-0.97,-1.49,-1
0.85454,-1.7144,1
0.38684,0.79514,1
1.168,1.0453,1
0.48046,-0.64955,1
1.49,-1.5754,1
0.49558,-1.6046,1
-1.5817,-0.33865,-1
-0.84931,1.5053,1
-0.63619,0.21172,1
1.0327,-0.43407,1
-1.1346,-0.50499,-1
-1.4937,1.3549,1
-0.84925,-1.2898,-1
0.59297,1.6969,1
1.3436,-1.3131,1
-0.75881,-0.69715,-1
-1.1733,1.3247,1
-0.48918,1.019,1
-1.5859,-0.89299,-1
1.616,-1.1984,1
1.7651,-1.078,1
1.7093,-0.87213,1
-1.6626,1.1796,1
-0.32768,0.53279,1
-0.42953,-0.41495,-1
-0.66181,-1.6013,-1
-1.4955,-1.7057,-1
-0.5136,0.24838,1
-0.86435,-1.8769,-1
1.3442,-1.5721,1
1.0724,-0.58608,1
0.69572,0.1738,1
0.92536,0.89598,1
1.4446,1.4047,1
-1.5827,0.63937,1
-1.0417,0.48727,1
-0.30098,-0.80641,-1
1.3922,-0.54173,1
-1.5491,1.4369,1
0.58704,1.5702,1
1.3278,-0.41268,1
-0.88911,1.1197,1
-0.87329,-1.8712,-1
0.57962,1.1842,1
-0.9729,0.66472,1
-0.42953,0.94535,1
-0.19106,0.95446,1
1.0399,-0.90163,1
1.8206,1.2085,1
0.13742,-1.1301,1
-1.4778,0.61179,1
-1.1504,1.5657,1
-0.20108,-0.6387,-1
1.4913,-0.56624,1
1.6268,-1.2184,1
-1.3778,1.0138,1
1.0595,-1.5355,1
-0.81253,0.37249,1
1.3652,0.80542,1
0.75512,1.2075,1
0.69581,1.185,1
0.70087,1.0973,1
-1.577,1.2996,1
0.37846,0.74456,1
-0.19895,-1.0523,-1
0.25801,-0.79094,1
1.1715,-0.78577,1
-0.57685,0.24143,1
0.22761,-0.76401,1
-1.505,0.63448,1
1.1688,1.3954,1
1.842,1.1748,1
-0.89877,-0.33737,-1
-1.3736,0.71726,1
-0.49872,1.6049,1
1.0097,-1.5994,1
1.3554,1.698,1
0.85064,1.7188,1
-1.5219,-1.0884,-1
1.1248,1.5647,1
-1.5945,-0.72798,-1
-1.1112,-0.63757,-1
0.75544,-0.62059,1
1.0628,1.6204,1
0.30897,0.97586,1
-0.23888,1.0768,1
1.0555,0.3408,1
-0.24129,0.76894,1
0.37081,0.40369,1
-1.1789,-1.1373,-1
-0.60801,0.42199,1
-1.2846,-1.0556,-1
-1.1284,0.48816,1
1.5566,1.1479,1
1.4706,0.49499,1
0.69061,-1.6946,1
-0.18637,0.64694,1
1.7499,-1.0228,1
1.6328,-0.82073,1
-1.1268,-0.59032,-1
0.82678,1.3327,1
0.3961,1.3684,1
1.4436,-1.3879,1
1.0864,0.75402,1
-0.51952,0.82039,1
1.612,0.57762,1
0.61766,-0.90256,1
-1.0382,0.90382,1
-0.28631,0.70027,1
-0.95592,-1.5724,-1
0.9714,0.24453,1
-0.54656,1.5671,1
0.75277,-0.29913,1
-0.69139,-0.25093,-1
1.1498,-0.71673,1
-0.56486,-1.0235,-1
0.88,1.7412,1
0.68012,-1.8191,1
-1.7176,-1.0568,-1
-0.23232,-1.0965,-1
0.1209,-0.81762,1
-0.81358,0.94912,1
-1.1076,-1.6711,-1
1.7803,-1.3413,1
1.7095,-0.75998,1
0.4589,-1.2437,1
1.1618,-1.2702,1
-0.23956,-0.61291,-1
-0.31355,-0.69956,-1
0.96583,0.42015,1
0.63462,-0.3086,1
-1.1076,-0.60873,-1
1.4563,-0.97237,1
-0.38042,1.4525,1
-1.7398,1.2965,1
-1.8033,0.90145,1
-0.36549,-1.2102,-1
-1.3846,1.728,1
1.8851,-1.0024,1
-1.2372,0.5877,1
-0.4761,-0.49926,-1
0.82858,0.49702,1
1.2847,-0.82802,1
-1.688,0.86706,1
1.801,-1.0015,1
0.84921,-1.8259,1
0.61085,-0.4035,1
-0.68751,0.18296,1
-1.614,0.81078,1
1.5701,1.0998,1
-0.56042,-1.2567,-1
1.5911,-0.81909,1
-1.8693,-1.1111,-1
0.96666,0.63136,1
-1.3513,0.43094,1
